,foursquare_id,foursquare_name,inspection_score,checkinsCount,createdAt,hasMenu,isVerified,photos,price,rating,ratingSignals,tipCount
3783,531a8fb3498e8024ac70bd43,Holy Kitchen,91.0,470,1394249651,False,True,13,2.0,8.0,55.0,8
3784,531d35de498ed102aad79151,Terra Cotta Warrior,86.0,1893,1394423262,False,True,157,1.0,8.7,151.0,35
3785,531dce81498efc58d90d0201,Squat & Gobble,81.3076923077,1467,1394462337,True,True,66,2.0,6.5,100.0,18
3786,531f6aa8498e344adca0a524,Over the Moon,99.3333333333,618,1394567848,False,True,40,1.0,8.5,35.0,8
3787,5321f3a7498ed83987e1a90e,il Casaro Pizzeria & Mozzarella Bar,79.25,2170,1394733991,False,True,121,2.0,8.9,262.0,55
3788,53221a72498e79092136b979,PABU,92.1666666667,3674,1394743922,False,True,268,3.0,8.7,341.0,59
3789,5324e01311d2e9f6a055d52b,Grubbin',92.0,734,1394925587,False,True,14,1.0,7.3,38.0,13
3790,53265841498ea23dd0ed634c,Bel,100.0,738,1395021889,False,True,47,,8.2,51.0,8
3791,532cd113498eca75edd80331,Roady's Longburger,92.4,169,1395446035,False,True,3,2.0,,,0
3792,532ddb7f498e465eb41ff9d7,Batter Up Truck,82.0,9,1395514239,False,True,2,1.0,,,1
3793,53309772498eaeabd36942ed,Tortilla Kitchen - Macy's,86.0909090909,123,1395693426,False,True,8,1.0,6.1,16.0,4
3794,5332f13b498e23f759428217,bi-rite catering,96.0,31,1395847483,False,True,2,,,,0
3795,5332f630498ea8264f366ced,M.J's Cafe,79.0,172,1395848752,False,True,6,1.0,,,1
3796,5338a7be498e8ea80848503c,Royal Star,96.5,5,1396221886,False,True,3,,,,0
3797,533c399c11d23b1e6848a16c,Sutter Street Cafe,91.5,416,1396455836,False,True,13,1.0,6.4,19.0,7
3798,533cc33f498e604ebad95d8c,Souvla,94.5,11838,1396491071,False,True,403,1.0,9.3,1102.0,207
